date,source,facility_id,unit_id,street,city,state,postal_code,lat,lng,unit_label,width_ft,length_ft,height_ft,area_sqft,category,price,regular_price
2026-09-04,cubesmart,3281,0cdea52c-29ce-4313-af67-b72f178a043a,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,10x17,10.0,17.0,8.0,170.0,large,130.0,260.0
2026-09-04,cubesmart,3281,301074c7-98d9-4104-b714-a46e782176a4,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,10x20,10.0,20.0,8.0,200.0,large,133.5,267.0
2026-09-04,cubesmart,3281,72d38cc1-9671-4714-abdb-a72f6fe9ede0,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,10x30,10.0,30.0,8.0,300.0,large,165.1,254.0
2026-09-04,cubesmart,3281,a0b997b9-84ed-4e79-9ed0-ad4614265038,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,15x20,15.0,20.0,8.0,300.0,large,189.0,378.0
2026-09-04,cubesmart,3281,333255a9-aaf8-4a01-9da4-e7aca4a18780,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,20 ft,,20.0,,,parking,55.8,93.0
2026-09-04,cubesmart,3281,3059e7c0-610d-4917-9bac-b035b4a76ea3,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,25 ft,,25.0,,,parking,61.8,103.0
2026-09-04,cubesmart,3281,124c75f5-6540-4a82-b3fa-4ff1f699c00b,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,30 ft,,30.0,,,parking,65.4,109.0
2026-09-04,cubesmart,3281,693a59d2-ffb3-4148-8ff1-cf044e4b4cc8,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,40 ft,,40.0,,,parking,76.8,128.0
2026-09-04,cubesmart,3281,bfd000ff-530f-4861-b3cc-416b119f9726,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,5x10,5.0,10.0,8.0,50.0,small,41.0,82.0
2026-09-04,cubesmart,3281,bb320edb-2e6c-43d0-82ca-34f08d3dc1b7,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,5x10,5.0,10.0,8.0,50.0,small,41.0,82.0
2026-09-04,cubesmart,3281,7835d1ea-7fed-45c9-bfb9-492cac43f5a4,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,5x10,5.0,10.0,8.0,50.0,small,68.5,137.0
2026-09-04,cubesmart,3281,7e2298a7-f231-404f-b94c-0eb50df87bf8,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,5x10,5.0,10.0,8.0,50.0,small,68.5,137.0
2026-09-04,cubesmart,3281,1861c868-9379-42ff-ad47-610eb301882d,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,5x5,5.0,5.0,8.0,25.0,small,26.5,53.0
2026-09-04,cubesmart,3281,19799cb9-3860-4e86-87b7-8258ed328bc9,10921 Bailey Rd,Cornelius,NC,28031,35.46308,-80.85178,5x5,5.0,5.0,8.0,25.0,small,32.0,64.0
2026-09-04,cubesmart,3032,def5e8fc-2f14-4d84-9d66-b839127f257d,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x10,10.0,10.0,8.0,100.0,medium,51.0,102.0
2026-09-04,cubesmart,3032,74bf53eb-fad9-4fe1-9ec4-8d59d9059a9d,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x15,10.0,15.0,8.0,150.0,medium,61.0,122.0
2026-09-04,cubesmart,3032,bbd01532-c511-434c-bd11-dba09d3f2f55,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x15,10.0,15.0,8.0,150.0,medium,62.5,125.0
2026-09-04,cubesmart,3032,e3dc5ee2-7ef6-4cfe-8d3b-530d0adacbe4,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x20,10.0,20.0,10.0,200.0,large,80.5,161.0
2026-09-04,cubesmart,3032,3082e108-8908-467a-a839-e48e98379212,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x20,10.0,20.0,8.0,200.0,large,82.0,164.0
2026-09-04,cubesmart,3032,db9faada-3155-4e2a-a9be-e920c992a4eb,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x30,10.0,30.0,8.0,300.0,large,151.5,303.0
2026-09-04,cubesmart,3032,a6ab561f-e789-4dea-ad94-5877e516069e,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x35,10.0,35.0,8.0,350.0,large,212.5,425.0
2026-09-04,cubesmart,3032,f9560802-c771-4a09-a136-16da059f2f7d,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,20 ft,,20.0,,,parking,132.6,221.0
2026-09-04,cubesmart,3032,cbf28230-ce8f-42d4-8af2-ac90af6a9306,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,20x20,20.0,20.0,8.0,400.0,large,236.0,472.0
2026-09-04,cubesmart,3032,38e635c7-fbc1-4442-b205-76d036b86b3b,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,25 ft,,25.0,,,parking,129.6,216.0
2026-09-04,cubesmart,3032,ad7e7a7c-5635-4104-8a5f-b4b3a913b2f8,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,30 ft,,30.0,,,parking,131.4,219.0
2026-09-04,cubesmart,3032,170ddad7-2fab-4e74-9189-b2bbb0fca51a,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,40 ft,,40.0,,,parking,163.2,272.0
2026-09-04,cubesmart,3032,6f4d20f1-d08c-4d45-b5f6-2c21a41cb5cd,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x10,5.0,10.0,8.0,50.0,small,27.0,54.0
2026-09-04,cubesmart,3032,f6f8f3b9-260f-482f-b93b-e812ac91bd77,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x10,5.0,10.0,8.0,50.0,small,27.0,54.0
2026-09-04,cubesmart,3032,253d2140-8475-4e9d-a4af-f18283eff955,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x15,5.0,15.0,8.0,75.0,small,34.5,69.0
2026-09-04,cubesmart,3032,6efbaf75-26bd-4cd2-bf7f-84955552af81,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x5,5.0,5.0,8.0,25.0,small,15.5,31.0
2026-09-04,cubesmart,3032,970c3799-9b55-4c02-8716-130d3e0a7427,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x7.5,5.0,7.5,10.0,37.5,small,17.0,34.0
2026-09-04,cubesmart,3032,bce0e4a6-a657-4440-a94c-9bc97573c4bf,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x7.5,5.0,7.5,10.0,37.5,small,22.0,44.0
2026-09-04,cubesmart,3032,4eb40c4a-f3f5-464f-b092-c439869f8216,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,7.5x10,7.5,10.0,10.0,75.0,small,31.5,63.0
2026-09-04,cubesmart,3282,6b9ccc50-d9f5-4c8d-94f8-3c1c98eb3bcc,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x10,10.0,10.0,8.0,100.0,medium,52.65,81.0
2026-09-04,cubesmart,3282,2d10089b-0125-45ea-b165-3157a82e9242,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x15,10.0,15.0,8.0,150.0,medium,100.5,201.0
2026-09-04,cubesmart,3282,b12d342f-a784-4aa3-a4fd-65f68cab613c,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x20,10.0,20.0,8.0,200.0,large,250.0,500.0
2026-09-04,cubesmart,3282,8824bfa5-1c39-4dd0-b516-345774c09ebb,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x20,10.0,20.0,8.0,200.0,large,282.5,565.0
2026-09-04,cubesmart,3282,0e5f6188-cbf4-4546-81a7-8dd00020a25a,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x25,10.0,25.0,8.0,250.0,large,163.5,327.0
2026-09-04,cubesmart,3282,8c64fe6a-bc29-4e4c-be19-9472eae26b27,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x30,10.0,30.0,8.0,300.0,large,471.5,943.0
2026-09-04,cubesmart,3282,e4c126be-fc66-4519-8301-2dd6c42d7abb,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,20 ft,,20.0,,,parking,91.2,152.0
2026-09-04,cubesmart,3282,c80d6ecd-8bec-454b-888d-8936925ae0b1,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,30 ft,,30.0,,,parking,87.6,146.0
2026-09-04,cubesmart,3282,f773324c-cbc9-45f2-aa6d-bb0b09fa29d5,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,40 ft,,40.0,,,parking,118.8,198.0
2026-09-04,cubesmart,3282,9bfbadb1-8a7e-4e99-afbe-c2e1e616e58a,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,5x10,5.0,10.0,8.0,50.0,small,26.5,53.0
2026-09-04,cubesmart,3282,5e8c84d6-eae3-448b-8804-beaf4ef05166,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,5x10,5.0,10.0,8.0,50.0,small,53.3,82.0
2026-09-04,cubesmart,3282,d5ffb3ff-054d-42e7-b8b7-e56c7001e4db,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,5x5,5.0,5.0,8.0,25.0,small,16.5,33.0
2026-09-04,cubesmart,4308,cbcf9401-203b-45de-a10d-92b1ce94ba88,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,1.5x2,1.5,2.0,8.0,3.0,small,26.0,
2026-09-04,cubesmart,4308,5a0bf2cd-fedd-4396-8e08-edb0c7be10de,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x10,10.0,10.0,8.0,100.0,medium,116.4,194.0
2026-09-04,cubesmart,4308,e26e91a9-0f2a-45d4-bf15-1bc2d61a6dec,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x10,10.0,10.0,8.0,100.0,medium,98.4,164.0
2026-09-04,cubesmart,4308,468a9f0b-09c9-426b-8773-baceef3b9eb6,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x15,10.0,15.0,8.0,150.0,medium,130.8,218.0
2026-09-04,cubesmart,4308,80d4d15a-5f6e-4b98-a6bd-9ceaecb435cf,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x15,10.0,15.0,8.0,150.0,medium,131.4,219.0
2026-09-04,cubesmart,4308,ad6eb9c9-3db7-4be8-877c-5d296b1f6785,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x15,10.0,15.0,8.0,150.0,medium,139.2,232.0
2026-09-04,cubesmart,4308,73052279-68b3-4d6d-ae2b-221396435b55,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x20,10.0,20.0,8.0,200.0,large,210.0,350.0
2026-09-04,cubesmart,4308,0e44ea64-3e8d-45bb-af57-6b9b71d4fdd9,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,5x15,5.0,15.0,8.0,75.0,small,69.0,115.0
2026-09-04,cubesmart,4308,0fd3e866-0abb-47ab-8870-5012d8e12199,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,9x20,9.0,20.0,8.0,180.0,large,176.4,294.0
2026-09-04,cubesmart,4308,f05448ff-6ddc-486c-bbd7-fcd67458160b,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,9x20,9.0,20.0,8.0,180.0,large,206.4,344.0
2026-09-04,cubesmart,4428,977a8b19-95d1-438d-9f47-fc2b45398428,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,10x10,10.0,10.0,8.0,100.0,medium,80.0,160.0
2026-09-04,cubesmart,4428,3cc2ebb0-1eab-473c-99b4-2a97ae7d0bd8,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,10x15,10.0,15.0,8.0,150.0,medium,102.5,205.0
2026-09-04,cubesmart,4428,7ba0e105-130b-4e8b-8dea-53e5c92062d3,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,10x20,10.0,20.0,8.0,200.0,large,154.0,308.0
2026-09-04,cubesmart,4428,310f95e2-990c-4ff6-af50-03d49bc7b20b,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,15x20,15.0,20.0,8.0,300.0,large,293.0,586.0
2026-09-04,cubesmart,4428,483456fc-b2c6-4ed6-83cd-5eb29b472426,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,1x2,1.0,2.0,4.0,2.0,small,23.0,
2026-09-04,cubesmart,4428,461a8ad6-8bd9-45e7-90c1-dc192711868d,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,2x2,2.0,2.0,4.0,4.0,small,34.0,
2026-09-04,cubesmart,4428,2f0031a9-5213-47fc-a23d-0b0bf8ad863b,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,2x3,2.0,3.0,4.0,6.0,small,43.0,
2026-09-04,cubesmart,4428,e03604e9-f76d-44ee-b8e8-4355d5167d58,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,3x3,3.0,3.0,4.0,9.0,small,50.0,
2026-09-04,cubesmart,4428,d8bf0bfd-f8a4-4f39-abb7-885d7dbfbd0b,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,5x10,5.0,10.0,8.0,50.0,small,47.45,73.0
2026-09-04,cubesmart,4428,3960a3d1-5ffa-4f27-8317-1be197ff9d0f,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,5x5,5.0,5.0,8.0,25.0,small,29.0,58.0
2026-09-04,cubesmart,3829,c3a8de7f-d243-44b7-9a13-d99c0a27ca0f,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x10,10.0,10.0,8.0,100.0,medium,130.5,261.0
2026-09-04,cubesmart,3829,d14a4b14-0961-4d00-ba71-33d8104836bf,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x11,10.0,11.0,8.0,110.0,medium,140.0,280.0
2026-09-04,cubesmart,3829,a42425af-6f19-4326-809b-cc1676371096,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x15,10.0,15.0,8.0,150.0,medium,177.0,354.0
2026-09-04,cubesmart,3829,3245ac03-8737-44a1-9e4a-5e40f1763efe,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x15,10.0,15.0,8.0,150.0,medium,276.25,425.0
2026-09-04,cubesmart,3829,9ade5594-7b72-4dca-8cd1-a3e520c3b96f,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x16,10.0,16.0,8.0,160.0,large,225.0,450.0
2026-09-04,cubesmart,3829,f6978253-9401-4ca3-9525-bb486fb22762,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x19,10.0,19.0,8.0,190.0,large,218.5,437.0
2026-09-04,cubesmart,3829,a14fc35b-954a-496b-b8f8-e6d9da4ca0f3,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x20,10.0,20.0,8.0,200.0,large,282.75,435.0
2026-09-04,cubesmart,3829,cc8a1100-6e0c-4541-8d24-75f84543d711,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x22,10.0,22.0,8.0,220.0,large,253.0,506.0
2026-09-04,cubesmart,3829,60888e44-b4d4-42b3-9fb9-140c95bcde71,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x30,10.0,30.0,8.0,300.0,large,429.0,858.0
2026-09-04,cubesmart,3829,f25fc83f-71c5-40ef-babb-b6264e8353e6,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,12x13,12.0,13.0,8.0,156.0,large,187.5,375.0
2026-09-04,cubesmart,3829,bfc7f016-e99c-4c89-abe7-665b449ef859,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,4x6,4.0,6.0,8.0,24.0,small,41.5,83.0
2026-09-04,cubesmart,3829,d47571cb-5eca-4934-b0b0-32ffbe936834,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x10,5.0,10.0,8.0,50.0,small,75.0,150.0
2026-09-04,cubesmart,3829,b4477e7e-337b-4b6d-85a3-fff67c3f54de,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x15,5.0,15.0,8.0,75.0,small,86.5,173.0
2026-09-04,cubesmart,3829,7cccc7ca-1a90-4760-9c12-ba9b9231de55,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x5,5.0,5.0,4.0,25.0,small,29.0,58.0
2026-09-04,cubesmart,3829,b9bef006-0e1d-48b9-82f4-9da20312bc6c,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x5,5.0,5.0,8.0,25.0,small,33.8,52.0
2026-09-04,cubesmart,3829,b789c1aa-a31e-4a25-99e0-4d37e0f997c6,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x5,5.0,5.0,8.0,25.0,small,50.5,101.0
2026-09-04,cubesmart,3829,ac305b26-b521-4dce-8c2a-bbd5103988c0,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7.5x10,7.5,10.0,8.0,75.0,small,83.85,129.0
2026-09-04,cubesmart,3829,c9b36bd5-a016-4293-b1c9-c43b05c0a123,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7.5x10,7.5,10.0,8.0,75.0,small,85.5,171.0
2026-09-04,cubesmart,3829,c3c5b0b5-85d4-48de-bb7e-7559725a2cc1,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7.5x10,7.5,10.0,8.0,75.0,small,86.5,173.0
2026-09-04,cubesmart,3829,aabda7f4-1712-4edf-8ac9-5b59bb0c014d,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7x7,7.0,7.0,8.0,49.0,small,66.5,133.0
2026-09-04,cubesmart,4144,3460b275-5f74-4ad0-b421-741a8353d9e1,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x10,10.0,10.0,8.0,100.0,medium,81.0,135.0
2026-09-04,cubesmart,4144,35240ecd-26ec-48f1-94a4-eef506cd53de,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x15,10.0,15.0,8.0,150.0,medium,112.5,150.0
2026-09-04,cubesmart,4144,125484d1-f935-457c-b3fa-07b5e278eb1f,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x20,10.0,20.0,,200.0,parking,79.2,132.0
2026-09-04,cubesmart,4144,74f88d2c-ae3c-4695-a791-d04f0919778f,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x40,10.0,40.0,,400.0,parking,154.8,258.0
2026-09-04,cubesmart,4144,48611996-abba-40cd-bbb9-470652874a37,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,20x40,20.0,40.0,,800.0,parking,314.4,524.0
2026-09-04,cubesmart,4144,4fa1cf00-fd75-4165-bcae-50217884bc09,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x10,5.0,10.0,8.0,50.0,small,60.0,100.0
2026-09-04,cubesmart,4144,8b3b839c-3c9d-464c-bc7b-e7c037f0fc0a,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x10,5.0,10.0,8.0,50.0,small,60.0,100.0
2026-09-04,cubesmart,4144,1185e551-ce0c-4747-b8dd-bdba9d5c36da,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x5,5.0,5.0,8.0,25.0,small,28.8,48.0
2026-09-04,cubesmart,4144,e3b4ec39-5baa-4553-bd04-5ab651ee6e7e,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x7.5,5.0,7.5,8.0,37.5,small,36.0,60.0
2026-09-04,cubesmart,4144,9b18357b-0d8e-48f7-a287-5a32afbe958f,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,7.5x10,7.5,10.0,8.0,75.0,small,63.0,84.0
2026-09-04,cubesmart,4169,0d16dd1a-2375-4b96-be7e-37b710f288ae,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x10,10.0,10.0,8.0,100.0,medium,107.25,143.0
2026-09-04,cubesmart,4169,5b26770e-602b-4c28-9f03-284548f5fc3c,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x15,10.0,15.0,8.0,150.0,medium,165.0,220.0
2026-09-04,cubesmart,4169,f607d65d-ab38-4dc6-9047-022b2de02cc7,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x15,10.0,15.0,8.0,150.0,medium,206.4,344.0
2026-09-04,cubesmart,4169,261a1558-3d5e-43ce-a047-822ae069a602,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x20,10.0,20.0,8.0,200.0,large,196.8,328.0
2026-09-04,cubesmart,4169,aa92ef81-530c-4a0f-af80-fef30d00bd0f,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x20,10.0,20.0,8.0,200.0,large,221.4,369.0
2026-09-04,cubesmart,4169,acbd198f-a30d-4dbb-8fe0-7e67ed20df87,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x25,10.0,25.0,8.0,250.0,large,363.0,484.0
2026-09-04,cubesmart,4169,34dca779-8fb1-41f7-a82c-72721f840365,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,15x20,15.0,20.0,8.0,300.0,large,334.8,558.0
2026-09-04,cubesmart,4169,bfd04579-fa68-40e3-b9d6-09c75070ffa0,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,2x3,2.0,3.0,8.0,6.0,small,47.6,56.0
2026-09-04,cubesmart,4169,ad75b778-2be9-4bbf-9538-bdb654dfb6ce,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,3x3,3.0,3.0,8.0,9.0,small,53.55,63.0
2026-09-04,cubesmart,4169,f3fd6897-472e-41f5-8008-6a909ff1af66,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,3x6,3.0,6.0,8.0,18.0,small,109.65,129.0
2026-09-04,cubesmart,4169,46d64d95-fd4b-42df-9259-445437d37334,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,5x5,5.0,5.0,8.0,25.0,small,37.2,62.0
2026-09-04,cubesmart,4169,452aefed-d35a-48e7-acc1-d8daa6b1c019,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,5x5,5.0,5.0,8.0,25.0,small,43.8,73.0
2026-09-04,cubesmart,4169,872de6d8-612b-40d0-813a-82f1bc74e2d6,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,5x8,5.0,8.0,8.0,40.0,small,65.4,109.0
2026-09-04,cubesmart,4515,a1cf2f39-654c-494c-9b3b-e0f79baab04d,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x10,10.0,10.0,8.0,100.0,medium,121.0,242.0
2026-09-04,cubesmart,4515,9ab2de07-800b-4138-80fd-7c85adb683ab,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x10,10.0,10.0,8.0,100.0,medium,138.0,276.0
2026-09-04,cubesmart,4515,e9e9ca3f-65f8-43aa-8a6e-ee08a06426e5,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x12,10.0,12.0,8.0,120.0,medium,126.0,252.0
2026-09-04,cubesmart,4515,9a9ee237-c969-41e9-ab15-d36f35b08221,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x12,10.0,12.0,8.0,120.0,medium,137.0,274.0
2026-09-04,cubesmart,4515,6853fe03-0027-4c04-b26b-673c71b536ca,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x15,10.0,15.0,8.0,150.0,medium,152.0,304.0
2026-09-04,cubesmart,4515,028771ba-00b2-4919-a797-218a409ede11,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x15,10.0,15.0,8.0,150.0,medium,164.5,329.0
2026-09-04,cubesmart,4515,f6a4e89f-4a9a-459d-8d0e-04888e20b538,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x15,10.0,15.0,8.0,150.0,medium,204.5,409.0
2026-09-04,cubesmart,4515,0521c2b0-046e-44d5-959f-fb8868689672,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x18,10.0,18.0,8.0,180.0,large,177.5,355.0
2026-09-04,cubesmart,4515,6609e23d-560e-4140-bbc8-c2d61c7c5be6,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x20,10.0,20.0,8.0,200.0,large,173.55,267.0
2026-09-04,cubesmart,4515,a46323f4-d6fd-42f7-bfa5-056cbffec40a,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x25,10.0,25.0,8.0,250.0,large,180.7,278.0
2026-09-04,cubesmart,4515,bab2b7b5-0024-449a-b4ff-d5223d65a6f8,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x30,10.0,30.0,8.0,300.0,large,249.0,498.0
2026-09-04,cubesmart,4515,82822503-7b43-4fc8-a399-8d5014f29553,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x10,5.0,10.0,8.0,50.0,small,57.85,89.0
2026-09-04,cubesmart,4515,1b1c48c5-6090-4cf0-897f-94a9500e5ed6,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x10,5.0,10.0,8.0,50.0,small,69.5,139.0
2026-09-04,cubesmart,4515,529ff118-7ef3-40a1-8aa6-1d03c08cac31,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x15,5.0,15.0,8.0,75.0,small,74.1,114.0
2026-09-04,cubesmart,4515,5588b100-7a64-441a-b94e-db4d07e05c9f,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x5,5.0,5.0,8.0,25.0,small,28.0,56.0
2026-09-04,cubesmart,4515,d7a451d0-cf67-416f-b889-a305e13b563d,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,7x10,7.0,10.0,8.0,70.0,small,75.0,150.0
2026-09-04,cubesmart,4515,d68131fc-9714-48ee-be76-e65998e90158,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,7x8,7.0,8.0,8.0,56.0,small,72.5,145.0
2026-09-04,cubesmart,2668,79042368-c806-480e-a0f9-9122ec8b3120,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x10,10.0,10.0,8.0,100.0,medium,46.2,77.0
2026-09-04,cubesmart,2668,1bb8c304-288d-4043-b323-e28134e4a513,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x15,10.0,15.0,8.0,150.0,medium,108.0,180.0
2026-09-04,cubesmart,2668,e2f69298-54ba-4e33-8f20-e3e67115b033,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x20,10.0,20.0,8.0,200.0,large,114.6,191.0
